animal_id	studbook_id	name	taxonomic_code	species	sex	birth_date	birth_type	litter_size	death_date	mother_id	mother_name	mother_taxonomic_code	mother_species	mother_birth_date	father_id	father_name	father_taxonomic_code	father_species	father_birth_date
1620	230	James	CMED	Fat-tailed dwarf lemur	M	1984-07-12	captive	4	1985-10-26	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1621	229	Andrew	CMED	Fat-tailed dwarf lemur	M	1984-07-12	captive	4	1996-07-01	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1622	231	Apphia	CMED	Fat-tailed dwarf lemur	F	1984-07-12	captive	4	1995-12-15	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1623	228	Tabitha Ii	CMED	Fat-tailed dwarf lemur	F	1984-07-12	captive	4	2001-09-07	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1624	232	Prisca	CMED	Fat-tailed dwarf lemur	F	1984-07-22	captive	2	NA	657	Candace	CMED	Fat-tailed dwarf lemur	1980-07-14	628	Hezron	CMED	Fat-tailed dwarf lemur	1977-07-17
1625	233	Drusilla	CMED	Fat-tailed dwarf lemur	F	1984-07-22	captive	2	NA	657	Candace	CMED	Fat-tailed dwarf lemur	1980-07-14	628	Hezron	CMED	Fat-tailed dwarf lemur	1977-07-17
1626	234	Thomas	CMED	Fat-tailed dwarf lemur	M	1984-07-24	captive	1	2002-06-19	684	Herodias	CMED	Fat-tailed dwarf lemur	1982-07-18	659	Titus	CMED	Fat-tailed dwarf lemur	1980-07-20
1627	235	Clementine-A	CMED	Fat-tailed dwarf lemur	NA	1984-07-31	captive	1	1984-07-31	1609	Clementine	CMED	Fat-tailed dwarf lemur	1983-07-31	659	Titus	CMED	Fat-tailed dwarf lemur	1980-07-20
1628	236	Philip	CMED	Fat-tailed dwarf lemur	M	1984-08-11	captive	2	NA	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
1629	237	Syntiche	CMED	Fat-tailed dwarf lemur	F	1984-08-11	captive	2	2004-05-03	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
1630	239	John	CMED	Fat-tailed dwarf lemur	M	1984-09-07	captive	3	1993-01-02	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1631	238	Nympha	CMED	Fat-tailed dwarf lemur	F	1984-09-07	captive	3	NA	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1632	240	Tryphena	CMED	Fat-tailed dwarf lemur	F	1984-09-07	captive	3	NA	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1633	241	Rhoda-D	CMED	Fat-tailed dwarf lemur	M	1984-09-20	captive	3	1984-09-20	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1634	242	Clement	CMED	Fat-tailed dwarf lemur	M	1984-09-20	captive	3	1999-10-29	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1635	243	Rhoda-E	CMED	Fat-tailed dwarf lemur	F	1984-09-20	captive	3	1984-09-23	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1636	246	Jonas	CMED	Fat-tailed dwarf lemur	M	1985-06-17	captive	3	2015-01-23	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	674	Felix	CMED	Fat-tailed dwarf lemur	1978-07-28
1637	247	Zenas	CMED	Fat-tailed dwarf lemur	M	1985-06-17	captive	3	1995-01-01	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	674	Felix	CMED	Fat-tailed dwarf lemur	1978-07-28
1638	248	Dias-Q	CMED	Fat-tailed dwarf lemur	F	1985-06-17	captive	3	1985-06-18	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	674	Felix	CMED	Fat-tailed dwarf lemur	1978-07-28
1639	249	Barnabas	CMED	Fat-tailed dwarf lemur	M	1985-07-03	captive	2	1988-07-25	650	Magdalen	CMED	Fat-tailed dwarf lemur	1979-09-04	1602	Lucas	CMED	Fat-tailed dwarf lemur	1983-07-16
1640	250	Euodia	CMED	Fat-tailed dwarf lemur	F	1985-07-03	captive	2	NA	650	Magdalen	CMED	Fat-tailed dwarf lemur	1979-09-04	1602	Lucas	CMED	Fat-tailed dwarf lemur	1983-07-16
1641	252	Cephas	CMED	Fat-tailed dwarf lemur	M	1985-07-04	captive	3	2006-11-02	1604	Claudia	CMED	Fat-tailed dwarf lemur	1983-07-16	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
1642	253	Alexander	CMED	Fat-tailed dwarf lemur	M	1985-07-04	captive	3	1998-07-08	1604	Claudia	CMED	Fat-tailed dwarf lemur	1983-07-16	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
1643	251	Tryphosa	CMED	Fat-tailed dwarf lemur	F	1985-07-04	captive	3	1995-01-01	1604	Claudia	CMED	Fat-tailed dwarf lemur	1983-07-16	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
1644	254	Sapphira-B	CMED	Fat-tailed dwarf lemur	F	1985-07-08	captive	2	1985-07-10	688	Sapphira	CMED	Fat-tailed dwarf lemur	1982-08-12	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1645	255	Demas	CMED	Fat-tailed dwarf lemur	M	1985-07-08	captive	2	NA	688	Sapphira	CMED	Fat-tailed dwarf lemur	1982-08-12	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1646	259	Silvanus	CMED	Fat-tailed dwarf lemur	M	1985-07-14	captive	4	1985-10-26	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1647	260	Philetus	CMED	Fat-tailed dwarf lemur	M	1985-07-14	captive	4	2002-04-28	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1648	261	Crescens	CMED	Fat-tailed dwarf lemur	M	1985-07-14	captive	4	2005-04-05	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1649	262	Parmena	CMED	Fat-tailed dwarf lemur	F	1985-07-14	captive	4	NA	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1650	263	Tychicus	CMED	Fat-tailed dwarf lemur	M	1985-07-18	captive	4	NA	1609	Clementine	CMED	Fat-tailed dwarf lemur	1983-07-31	690	Stephen	CMED	Fat-tailed dwarf lemur	1982-08-12
1651	264	Carpus	CMED	Fat-tailed dwarf lemur	M	1985-07-18	captive	4	NA	1609	Clementine	CMED	Fat-tailed dwarf lemur	1983-07-31	690	Stephen	CMED	Fat-tailed dwarf lemur	1982-08-12
1652	265	Lysia	CMED	Fat-tailed dwarf lemur	F	1985-07-18	captive	4	NA	1609	Clementine	CMED	Fat-tailed dwarf lemur	1983-07-31	690	Stephen	CMED	Fat-tailed dwarf lemur	1982-08-12
1653	266	Tertulla	CMED	Fat-tailed dwarf lemur	F	1985-07-18	captive	4	2007-01-05	1609	Clementine	CMED	Fat-tailed dwarf lemur	1983-07-31	690	Stephen	CMED	Fat-tailed dwarf lemur	1982-08-12
1654	268	Amplia	CMED	Fat-tailed dwarf lemur	F	1985-07-20	captive	3	1998-08-21	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	multiple possibilities (2)	NA	NA	NA	NA
1655	269	Lucia	CMED	Fat-tailed dwarf lemur	F	1985-07-20	captive	3	2005-04-09	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	multiple possibilities (2)	NA	NA	NA	NA
1656	270	Simone	CMED	Fat-tailed dwarf lemur	F	1985-07-20	captive	3	2009-07-22	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	multiple possibilities (2)	NA	NA	NA	NA
1657	271	Trophimus	CMED	Fat-tailed dwarf lemur	M	1985-07-20	captive	1	1997-01-06	1615	Damaris	CMED	Fat-tailed dwarf lemur	1984-06-23	1602	Lucas	CMED	Fat-tailed dwarf lemur	1983-07-16
1658	272	Beulah	CMED	Fat-tailed dwarf lemur	F	1985-07-20	captive	2	NA	687	Lydia	CMED	Fat-tailed dwarf lemur	1982-08-12	1608	Tartius	CMED	Fat-tailed dwarf lemur	1983-07-31
1659	273	Porcia	CMED	Fat-tailed dwarf lemur	F	1985-07-20	captive	2	NA	687	Lydia	CMED	Fat-tailed dwarf lemur	1982-08-12	1608	Tartius	CMED	Fat-tailed dwarf lemur	1983-07-31
1660	274	Pudens	CMED	Fat-tailed dwarf lemur	M	1985-07-23	captive	3	NA	684	Herodias	CMED	Fat-tailed dwarf lemur	1982-07-18	659	Titus	CMED	Fat-tailed dwarf lemur	1980-07-20
1661	275	Thomasina	CMED	Fat-tailed dwarf lemur	F	1985-07-23	captive	3	2004-01-11	684	Herodias	CMED	Fat-tailed dwarf lemur	1982-07-18	659	Titus	CMED	Fat-tailed dwarf lemur	1980-07-20
1662	276	Fortuna	CMED	Fat-tailed dwarf lemur	F	1985-07-23	captive	3	2008-07-30	684	Herodias	CMED	Fat-tailed dwarf lemur	1982-07-18	659	Titus	CMED	Fat-tailed dwarf lemur	1980-07-20
1663	277	Gamaliel	CMED	Fat-tailed dwarf lemur	M	1985-07-24	captive	3	2000-08-05	657	Candace	CMED	Fat-tailed dwarf lemur	1980-07-14	multiple possibilities (2)	NA	NA	NA	NA
1664	278	Antipa	CMED	Fat-tailed dwarf lemur	F	1985-07-24	captive	3	NA	657	Candace	CMED	Fat-tailed dwarf lemur	1980-07-14	multiple possibilities (2)	NA	NA	NA	NA
1665	279	Urbana	CMED	Fat-tailed dwarf lemur	F	1985-07-24	captive	3	NA	657	Candace	CMED	Fat-tailed dwarf lemur	1980-07-14	multiple possibilities (2)	NA	NA	NA	NA
1666	282	Crispus	CMED	Fat-tailed dwarf lemur	M	1985-08-05	captive	2	2005-10-01	1623	Tabitha Ii	CMED	Fat-tailed dwarf lemur	1984-07-12	1601	Linus	CMED	Fat-tailed dwarf lemur	1983-07-16
1667	283	Gaius	CMED	Fat-tailed dwarf lemur	M	1985-08-05	captive	2	1998-04-28	1623	Tabitha Ii	CMED	Fat-tailed dwarf lemur	1984-07-12	1601	Linus	CMED	Fat-tailed dwarf lemur	1983-07-16
1668	287	Avocet	CMED	Fat-tailed dwarf lemur	M	1985-08-07	captive	4	NA	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	1607	Nathaniel	CMED	Fat-tailed dwarf lemur	1983-07-31
1669	284	Canary	CMED	Fat-tailed dwarf lemur	F	1985-08-07	captive	4	1995-05-20	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	1607	Nathaniel	CMED	Fat-tailed dwarf lemur	1983-07-31
1670	285	Chickadee	CMED	Fat-tailed dwarf lemur	F	1985-08-07	captive	4	2006-02-19	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	1607	Nathaniel	CMED	Fat-tailed dwarf lemur	1983-07-31
1671	286	Pipet	CMED	Fat-tailed dwarf lemur	F	1985-08-07	captive	4	1998-09-22	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	1607	Nathaniel	CMED	Fat-tailed dwarf lemur	1983-07-31
1672	289	Finch	CMED	Fat-tailed dwarf lemur	M	1985-08-21	captive	2	NA	1610	Priscilla Ii	CMED	Fat-tailed dwarf lemur	1983-08-12	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
1673	288	Flicker	CMED	Fat-tailed dwarf lemur	F	1985-08-21	captive	2	1992-08-03	1610	Priscilla Ii	CMED	Fat-tailed dwarf lemur	1983-08-12	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
1674	256	Mary Ii	CMED	Fat-tailed dwarf lemur	F	1985-07-11	captive	NA	NA	632	Salome	CMED	Fat-tailed dwarf lemur	1978-06-19	628	Hezron	CMED	Fat-tailed dwarf lemur	1977-07-17
1675	257	Rachel Ii	CMED	Fat-tailed dwarf lemur	F	1985-07-11	captive	NA	1989-08-13	632	Salome	CMED	Fat-tailed dwarf lemur	1978-06-19	628	Hezron	CMED	Fat-tailed dwarf lemur	1977-07-17
1676	258	Pilate Ii	CMED	Fat-tailed dwarf lemur	M	1985-07-11	captive	NA	NA	632	Salome	CMED	Fat-tailed dwarf lemur	1978-06-19	628	Hezron	CMED	Fat-tailed dwarf lemur	1977-07-17
1677	280	Ruth Ii	CMED	Fat-tailed dwarf lemur	F	1985-08-01	captive	NA	NA	689	Susanna	CMED	Fat-tailed dwarf lemur	1982-08-12	667	Nicodemus	CMED	Fat-tailed dwarf lemur	1981-07-13
1678	281	Leah Ii	CMED	Fat-tailed dwarf lemur	F	1985-08-01	captive	NA	1999-02-16	689	Susanna	CMED	Fat-tailed dwarf lemur	1982-08-12	667	Nicodemus	CMED	Fat-tailed dwarf lemur	1981-07-13
1679	292	Dickcissel	CMED	Fat-tailed dwarf lemur	M	1986-05-17	captive	1	2006-11-07	613	Dias	CMED	Fat-tailed dwarf lemur	1974-07-18	606	Jesse	CMED	Fat-tailed dwarf lemur	1973-04-13
1680	296	Loon	CMED	Fat-tailed dwarf lemur	M	1986-06-23	captive	2	1986-07-13	650	Magdalen	CMED	Fat-tailed dwarf lemur	1979-09-04	1602	Lucas	CMED	Fat-tailed dwarf lemur	1983-07-16
1681	297	Lark	CMED	Fat-tailed dwarf lemur	F	1986-06-23	captive	2	1986-07-01	650	Magdalen	CMED	Fat-tailed dwarf lemur	1979-09-04	1602	Lucas	CMED	Fat-tailed dwarf lemur	1983-07-16
1682	298	Bobwhite	CMED	Fat-tailed dwarf lemur	M	1986-07-03	captive	2	NA	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1683	299	Brant	CMED	Fat-tailed dwarf lemur	M	1986-07-03	captive	2	1986-07-19	683	Bernice	CMED	Fat-tailed dwarf lemur	1982-07-18	666	Matthew	CMED	Fat-tailed dwarf lemur	1981-07-13
1684	300	Gannet	CMED	Fat-tailed dwarf lemur	M	1986-07-04	captive	2	NA	687	Lydia	CMED	Fat-tailed dwarf lemur	1982-08-12	1608	Tartius	CMED	Fat-tailed dwarf lemur	1983-07-31
1685	301	Grackle	CMED	Fat-tailed dwarf lemur	M	1986-07-04	captive	2	1994-10-13	687	Lydia	CMED	Fat-tailed dwarf lemur	1982-08-12	1608	Tartius	CMED	Fat-tailed dwarf lemur	1983-07-31
1686	302	Jay	CMED	Fat-tailed dwarf lemur	M	1986-07-05	captive	4	NA	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	1607	Nathaniel	CMED	Fat-tailed dwarf lemur	1983-07-31
1687	303	Kestrel	CMED	Fat-tailed dwarf lemur	M	1986-07-05	captive	4	NA	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	1607	Nathaniel	CMED	Fat-tailed dwarf lemur	1983-07-31
1688	304	Robin	CMED	Fat-tailed dwarf lemur	F	1986-07-05	captive	4	NA	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	1607	Nathaniel	CMED	Fat-tailed dwarf lemur	1983-07-31
1689	305	Wren	CMED	Fat-tailed dwarf lemur	F	1986-07-05	captive	4	NA	678	Lois	CMED	Fat-tailed dwarf lemur	1982-04-26	1607	Nathaniel	CMED	Fat-tailed dwarf lemur	1983-07-31
1690	306	Herodias-D	CMED	Fat-tailed dwarf lemur	M	1986-07-11	captive	3	1986-07-11	684	Herodias	CMED	Fat-tailed dwarf lemur	1982-07-18	659	Titus	CMED	Fat-tailed dwarf lemur	1980-07-20
1691	307	Herodias-E	CMED	Fat-tailed dwarf lemur	M	1986-07-11	captive	3	1986-07-11	684	Herodias	CMED	Fat-tailed dwarf lemur	1982-07-18	659	Titus	CMED	Fat-tailed dwarf lemur	1980-07-20
1692	308	Herodias-F	CMED	Fat-tailed dwarf lemur	F	1986-07-11	captive	3	1986-07-11	684	Herodias	CMED	Fat-tailed dwarf lemur	1982-07-18	659	Titus	CMED	Fat-tailed dwarf lemur	1980-07-20
1693	309	Kinglet	CMED	Fat-tailed dwarf lemur	M	1986-07-11	captive	2	2005-02-09	1624	Prisca	CMED	Fat-tailed dwarf lemur	1984-07-22	674	Felix	CMED	Fat-tailed dwarf lemur	1978-07-28
1694	310	Prisca-A	CMED	Fat-tailed dwarf lemur	M	1986-07-11	captive	2	1986-07-12	1624	Prisca	CMED	Fat-tailed dwarf lemur	1984-07-22	674	Felix	CMED	Fat-tailed dwarf lemur	1978-07-28
1695	312	Rail	CMED	Fat-tailed dwarf lemur	M	1986-07-13	captive	2	1989-07-10	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1696	313	Reeve	CMED	Fat-tailed dwarf lemur	M	1986-07-13	captive	2	2002-03-05	676	Rhoda	CMED	Fat-tailed dwarf lemur	1979-05-23	656	Zebadee	CMED	Fat-tailed dwarf lemur	1980-07-14
1697	311	Owl	CMED	Fat-tailed dwarf lemur	M	1986-07-13	captive	3	1994-03-31	1629	Syntiche	CMED	Fat-tailed dwarf lemur	1984-08-11	1621	Andrew	CMED	Fat-tailed dwarf lemur	1984-07-12
1698	314	Phoebe	CMED	Fat-tailed dwarf lemur	F	1986-07-13	captive	3	NA	1629	Syntiche	CMED	Fat-tailed dwarf lemur	1984-08-11	1621	Andrew	CMED	Fat-tailed dwarf lemur	1984-07-12
1699	315	Dove	CMED	Fat-tailed dwarf lemur	F	1986-07-13	captive	3	NA	1629	Syntiche	CMED	Fat-tailed dwarf lemur	1984-08-11	1621	Andrew	CMED	Fat-tailed dwarf lemur	1984-07-12
1800	352	Cascarilla	MMUR	Gray mouse lemur	F	1984-06-30	captive	3	1994-04-06	883	Nutmeg	MMUR	Gray mouse lemur	1983-06-14	852	Snug	MMUR	Gray mouse lemur	1981-06-03
1801	353	Ambrette	MMUR	Gray mouse lemur	F	1984-06-30	captive	3	1989-07-12	884	Cardamon	MMUR	Gray mouse lemur	1983-06-14	multiple possibilities (2)	NA	NA	NA	NA
1802	354	Canella	MMUR	Gray mouse lemur	F	1984-06-30	captive	3	1988-10-17	884	Cardamon	MMUR	Gray mouse lemur	1983-06-14	multiple possibilities (2)	NA	NA	NA	NA
1803	355	Galbanum	MMUR	Gray mouse lemur	M	1984-06-30	captive	3	1996-07-03	884	Cardamon	MMUR	Gray mouse lemur	1983-06-14	multiple possibilities (2)	NA	NA	NA	NA
1804	359	Anise	MMUR	Gray mouse lemur	F	1984-07-01	captive	4	1984-07-23	882	Betony	MMUR	Gray mouse lemur	1983-06-13	864	Cumin	MMUR	Gray mouse lemur	1981-12-24
1805	358	Saffron	MMUR	Gray mouse lemur	M	1984-07-01	captive	4	1997-11-12	882	Betony	MMUR	Gray mouse lemur	1983-06-13	864	Cumin	MMUR	Gray mouse lemur	1981-12-24
1806	360	Mace	MMUR	Gray mouse lemur	M	1984-07-01	captive	4	1990-06-13	882	Betony	MMUR	Gray mouse lemur	1983-06-13	864	Cumin	MMUR	Gray mouse lemur	1981-12-24
1807	361	Betony-A	MMUR	Gray mouse lemur	M	1984-07-01	captive	4	1984-07-13	882	Betony	MMUR	Gray mouse lemur	1983-06-13	864	Cumin	MMUR	Gray mouse lemur	1981-12-24
1808	365	Tarragon	MMUR	Gray mouse lemur	M	1984-07-07	captive	2	NA	820	Mad	MMUR	Gray mouse lemur	1974-07-18	830	Geo	MMUR	Gray mouse lemur	1976-05-21
1809	366	Divina	MMUR	Gray mouse lemur	F	1984-07-07	captive	2	1992-10-19	820	Mad	MMUR	Gray mouse lemur	1974-07-18	830	Geo	MMUR	Gray mouse lemur	1976-05-21
1810	362	Yarrow	MMUR	Gray mouse lemur	M	1984-07-06	captive	3	1996-09-04	859	Sunflower	MMUR	Gray mouse lemur	1981-07-02	879	Curry	MMUR	Gray mouse lemur	1982-08-28
1811	363	Verbena	MMUR	Gray mouse lemur	F	1984-07-06	captive	3	1995-04-06	859	Sunflower	MMUR	Gray mouse lemur	1981-07-02	879	Curry	MMUR	Gray mouse lemur	1982-08-28
1812	364	Vanilla	MMUR	Gray mouse lemur	F	1984-07-06	captive	3	1994-07-08	859	Sunflower	MMUR	Gray mouse lemur	1981-07-02	879	Curry	MMUR	Gray mouse lemur	1982-08-28
1813	367	Paprika	MMUR	Gray mouse lemur	F	1984-07-07	captive	3	1993-04-22	845	Eglantine	MMUR	Gray mouse lemur	1980-07-16	879	Curry	MMUR	Gray mouse lemur	1982-08-28
1814	368	Burnet	MMUR	Gray mouse lemur	M	1984-07-07	captive	3	1995-01-01	845	Eglantine	MMUR	Gray mouse lemur	1980-07-16	879	Curry	MMUR	Gray mouse lemur	1982-08-28
1815	369	Catnip	MMUR	Gray mouse lemur	F	1984-07-07	captive	3	1990-11-13	845	Eglantine	MMUR	Gray mouse lemur	1980-07-16	879	Curry	MMUR	Gray mouse lemur	1982-08-28
1816	370	Malabarla	MMUR	Gray mouse lemur	F	1984-07-27	captive	1	1989-05-01	846	Thisby	MMUR	Gray mouse lemur	1980-07-16	870	Mint	MMUR	Gray mouse lemur	1982-06-21
1817	373	Hops	MMUR	Gray mouse lemur	M	1984-08-25	captive	2	NA	874	Dittany	MMUR	Gray mouse lemur	1982-08-15	868	Oregano	MMUR	Gray mouse lemur	1980-07-07
1818	374	Cassia	MMUR	Gray mouse lemur	F	1984-08-25	captive	2	1992-02-23	874	Dittany	MMUR	Gray mouse lemur	1982-08-15	868	Oregano	MMUR	Gray mouse lemur	1980-07-07
1819	375	Cinchona	MMUR	Gray mouse lemur	M	1984-08-25	captive	3	1989-09-08	867	Jasmine	MMUR	Gray mouse lemur	1980-10-18	multiple possibilities (2)	NA	NA	NA	NA
1820	376	Storax	MMUR	Gray mouse lemur	M	1984-08-25	captive	3	1989-08-27	867	Jasmine	MMUR	Gray mouse lemur	1980-10-18	multiple possibilities (2)	NA	NA	NA	NA
1821	377	Capers	MMUR	Gray mouse lemur	M	1984-08-25	captive	3	1990-12-07	867	Jasmine	MMUR	Gray mouse lemur	1980-10-18	multiple possibilities (2)	NA	NA	NA	NA
1822	257	Hyssop	MMUR	Gray mouse lemur	M	1981-12-30	captive	NA	1992-08-31	oi_A1688	NA	NA	NA	NA	oi_A213	NA	NA	NA	NA
1823	330	Finnochio	MMUR	Gray mouse lemur	M	1983-09-02	captive	NA	1991-02-03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	386	Sorrel	MMUR	Gray mouse lemur	M	1985-05-26	captive	3	1994-08-30	867	Jasmine	MMUR	Gray mouse lemur	1980-10-18	multiple possibilities (2)	NA	NA	NA	NA
1825	387	Meadowsweet	MMUR	Gray mouse lemur	F	1985-05-26	captive	3	1986-07-03	867	Jasmine	MMUR	Gray mouse lemur	1980-10-18	multiple possibilities (2)	NA	NA	NA	NA
1826	388	Tansy	MMUR	Gray mouse lemur	F	1985-05-26	captive	3	1993-10-05	867	Jasmine	MMUR	Gray mouse lemur	1980-10-18	multiple possibilities (2)	NA	NA	NA	NA
1827	394	Ginger-A	MMUR	Gray mouse lemur	F	1985-06-15	captive	1	1985-06-30	895	Ginger	MMUR	Gray mouse lemur	1984-06-23	852	Snug	MMUR	Gray mouse lemur	1981-06-03
1828	396	Absinthe	MMUR	Gray mouse lemur	M	1985-06-19	captive	1	1991-03-16	871	Caraway	MMUR	Gray mouse lemur	1982-06-21	852	Snug	MMUR	Gray mouse lemur	1981-06-03
1829	397	Rue	MMUR	Gray mouse lemur	M	1985-06-20	captive	2	1989-08-23	846	Thisby	MMUR	Gray mouse lemur	1980-07-16	870	Mint	MMUR	Gray mouse lemur	1982-06-21
1830	398	Angelica	MMUR	Gray mouse lemur	F	1985-06-20	captive	2	1999-01-12	846	Thisby	MMUR	Gray mouse lemur	1980-07-16	870	Mint	MMUR	Gray mouse lemur	1982-06-21
1831	400	Camphor	MMUR	Gray mouse lemur	M	1985-07-03	captive	3	NA	845	Eglantine	MMUR	Gray mouse lemur	1980-07-16	879	Curry	MMUR	Gray mouse lemur	1982-08-28
1832	401	Bitters	MMUR	Gray mouse lemur	M	1985-07-03	captive	3	1996-05-07	845	Eglantine	MMUR	Gray mouse lemur	1980-07-16	879	Curry	MMUR	Gray mouse lemur	1982-08-28
1833	402	Pennyroyal	MMUR	Gray mouse lemur	F	1985-07-03	captive	3	1994-05-29	845	Eglantine	MMUR	Gray mouse lemur	1980-07-16	879	Curry	MMUR	Gray mouse lemur	1982-08-28
1834	403	Cress	MMUR	Gray mouse lemur	M	1985-07-27	captive	2	1995-01-01	865	Allspice	MMUR	Gray mouse lemur	1980-08-08	1822	Hyssop	MMUR	Gray mouse lemur	1981-12-30
1835	404	Allspice-B	MMUR	Gray mouse lemur	NA	1985-07-27	captive	2	1985-07-31	865	Allspice	MMUR	Gray mouse lemur	1980-08-08	1822	Hyssop	MMUR	Gray mouse lemur	1981-12-30
1836	406	Staghorn	MMUR	Gray mouse lemur	M	1985-08-14	captive	3	NA	1812	Vanilla	MMUR	Gray mouse lemur	1984-07-06	868	Oregano	MMUR	Gray mouse lemur	1980-07-07
1837	405	Kola	MMUR	Gray mouse lemur	F	1985-08-14	captive	3	1998-08-06	1812	Vanilla	MMUR	Gray mouse lemur	1984-07-06	868	Oregano	MMUR	Gray mouse lemur	1980-07-07
1838	407	Florence	MMUR	Gray mouse lemur	F	1985-08-14	captive	3	NA	1812	Vanilla	MMUR	Gray mouse lemur	1984-07-06	868	Oregano	MMUR	Gray mouse lemur	1980-07-07
1839	411	Bergamot	MMUR	Gray mouse lemur	M	1985-09-15	captive	3	1989-05-01	875	Sage	MMUR	Gray mouse lemur	1982-08-15	1817	Hops	MMUR	Gray mouse lemur	1984-08-25
1840	412	Horsemint	MMUR	Gray mouse lemur	M	1985-09-15	captive	3	1989-05-18	875	Sage	MMUR	Gray mouse lemur	1982-08-15	1817	Hops	MMUR	Gray mouse lemur	1984-08-25
1841	413	Marigold	MMUR	Gray mouse lemur	F	1985-09-15	captive	3	1993-08-27	875	Sage	MMUR	Gray mouse lemur	1982-08-15	1817	Hops	MMUR	Gray mouse lemur	1984-08-25
1842	290	Woodruff	MMUR	Gray mouse lemur	M	1982-12-01	captive	NA	1991-05-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1843	291	Cosmos	MMUR	Gray mouse lemur	M	1983-05-28	captive	NA	1993-07-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1844	335	Celery	MMUR	Gray mouse lemur	M	1983-12-01	captive	NA	1991-10-02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1845	336	Frankincens	MMUR	Gray mouse lemur	M	1983-12-01	captive	NA	1988-06-26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1846	409	NA	MMUR	Gray mouse lemur	M	1985-09-03	captive	NA	1986-07-04	842	Violet	MMUR	Gray mouse lemur	1979-09-06	851	Starveling	MMUR	Gray mouse lemur	1980-08-16
