year	category	rank	character_id	name	area	affiliation	image_url	description
2013	all	206	1646	Menbe-kun	Fukuoka Prefecture	Fukutaro Yamaguchi Aburaya Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001646.jpg	"Menbe-kun is born from ""Spicy Mentai Flavored Rice Cracker Menbei""! I'm happy to send everyone a delicious ""Menbei"". ""Menbei"" on the head always has a different taste. I'm looking forward to what it tastes like today~"
2013	all	208	1648	Ebisu	Osaka Prefecture	Lock On Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001648.jpg	In order to spread the measurement of advertising effectiveness in the world by inheriting the power of the god of business, I fly around the country with my partner Thai. We are also showing off the active side, such as skydiving and diving in the sea.
2013	all	209	1652	Julian	Saitama	Kawaguchi Greenery Center	https://www.yurugp.jp//img/uploads/character/200/00001652.jpg	Kawaguchi Yasuyuki was born on May 5, Children's Day, in the flower, plant and bonsai production areas. The entire body is like a plant.
2013	all	210	694	Teru-n & Fu-la	Tokyo	JA Tokyo Central	https://www.yurugp.jp//img/uploads/character/200/00000694.jpg	"The incarnation of the sun ""Terun"". It gets hot right away, but it's full of fun by letting it rain in a whim. Always illuminate everyone gently. My sister ""Fura"" is a fairy of flowers. She is a transgression, but she is a gentle girl who always feels like her."
2013	all	211	789	Monotaro Samurai	Hyogo prefecture	MonotaRO Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00000789.jpg	This is Monotaro Samurai, the mascot character of MonotaRO Co., Ltd. It's a robot, but it's made of water and a strainer. My favorite food is takoyaki (sujikon) and mayonnaise is a must. I'm doing my best by releasing LINE stamps (although it is a fee). Nice to meet you, c(･∀･)c
2013	all	212	1660	Kyoro-chan's	Tokyo	Morinaga Confectionery Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001660.jpg	"I love chocolate balls! Peanut Kyoro-chan, Ichigo Kyoro-chan, and Caramel Kyoro-chan are three people who formed the dance unit Kyoro-chan's! Let's all dance together in the ""queeque dance"" quee ♪"
2013	all	213	1662	Koguma-chan	Gifu Prefecture	Koguma dentistry	https://www.yurugp.jp//img/uploads/character/200/00001662.jpg	Koguma is a popular Koguma dentist in Yanazu Town, Gifu City! To protect children's teeth, we are fighting against caries fungi every day!
2013	all	214	1663	Pink rabbit	Toyama Prefecture	Garden Fields Okuda	https://www.yurugp.jp//img/uploads/character/200/00001663.jpg	"I love ""Pink Rabbit"" flowers from the rabbit star. And it is a daily routine to care for flowers, read picture books and play with children. There is a legend that Pink Rabbit makes you happy when you think about it."
2013	all	215	1664	Mikapee	Wakayama Prefecture	Arida Agricultural Cooperative	https://www.yurugp.jp//img/uploads/character/200/00001664.jpg	I'm trying hard every day to get people to know Arita mandarins and Arita's agriculture! Hard to do anything. A very energetic and naughty boy! Special skill is to keep everyone healthy and healthy! Make me smile! Mold is dead.
2013	all	216	1666	Azuma	Hyogo prefecture	La Porte East Building Famous Stores Association	https://www.yurugp.jp//img/uploads/character/200/00001666.jpg	"The character ""Azuma"" from the shopping center ""Raporte"" in front of JR Ashiya station. I live in the basement of La Porte and love children. When the children gather at the event, they will smile and show up. ""Please come see me!"""
2013	all	217	1667	Hogaja	Hokkaido	Fukutaro Koshimizu Hokuyo Factory	https://www.yurugp.jp//img/uploads/character/200/00001667.jpg	"Born in July 2013. The character of Hogaja, a rice cracker with plenty of blessings from the sea and land of Hokkaido. As a general manager of Hogaya's PR department, he also belongs to the potato starch section of the Koshimizu town hall together with ""Denbou"" in Koshimizu town."
2013	all	218	1668	Change	Kanagawa Prefecture	Kawasaki City Environment Bureau Weight Loss Promotion Division	https://www.yurugp.jp//img/uploads/character/200/00001668.jpg	"""Kawarun"" is a fairy that is active in order to make people feel the 3Rs, and was born in March of this year. We will do our best at events to promote the 3Rs, so please love ""Kawarun""!"
2013	all	219	1669	Yuni-chan	Tokyo	Unimo Management Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001669.jpg	"Yuni-chan, who lives in the basement of the commercial facility ""Unimo Chiharadai"" in Chiba Prefecture, is a girl who loves donuts. She has a bright personality and is a very kind girl with a family feeling, but has one weak point. I have weak eyesight and have no eyes on sweets and shopping."
2013	all	220	1670	Ryuuka	Hyogo prefecture	University of Circulation Science	https://www.yurugp.jp//img/uploads/character/200/00001670.jpg	"It is a mysterious creature ""Ryuka"" that is neither a polar bear nor a cat. It's an official character who lives on the University of Distribution Science campus in Kobe. He has appeared on TV commercials and is selling LINE stickers! ! It is very popular with students and locals at university events, and I am very busy shaking hands and hugging ♪ Thank you for supporting the Grand Prix!"
2013	all	221	1672	Pichire Emon	Tokyo	Gakken Kirapichi Editorial Department	https://www.yurugp.jp//img/uploads/character/200/00001672.jpg	Pichi is working part-time in the editorial department of Kirapichi, a magazine for elementary school girls! My hobby is brushing myself ★ In the future, I will become Kiramo (Kirapichi's exclusive model) and become a fashion leader! Pichiyo is waiting for hot support♪
2013	all	201	1029	A dog cry for a lifetime! Inunakin!	Osaka Prefecture	Izumisano	https://www.yurugp.jp//img/uploads/character/200/00001029.jpg	Izumisano City's official character “Issei Inunaki! Inunakin!” At present, the airport limited express “Friendship Tag La Pete”, which collaborated with Mr. Yudetamago's masterpiece “Kinnikuman,” is operating between Namba and Kansai Airport! I will run around the country for local PR!
2013	all	202	463	Ki-chan	Wakayama Prefecture	Kinokuni Wakayama National Athletic Meet/Kinokuni Wakayama Competition Executive Committee	https://www.yurugp.jp//img/uploads/character/200/00000463.jpg	Hello One! Kishu dog Kii-chan One ☆ We are working hard all over the prefecture in order to liven up the Kinokuni Wakayama National Athletic Meet / Kinokuni Wakayama Tournament to be held next year! We look forward to everyone's support!
2013	all	203	16	Ishikirin	Osaka Prefecture	Ishigakisando shopping street promotion combination	https://www.yurugp.jp//img/uploads/character/200/00000016.jpg	I am also a goodwill ambassador for Osaka Prefecture, and I was the number one female character nationwide in the local character general election. I want to be the first female character in Grand Prix♪
2013	all	204	434	Kurasuke-kun	Tottori prefecture	Kurayoshi	https://www.yurugp.jp//img/uploads/character/200/00000434.jpg	"This is Kurayoshi's signature dog, ""Kurasuke-kun""! I want to become a famous character like the long-awaited Satomi Hakkenden Hakkenshi, and to publicize the warm and gentle town of Kurayoshi more. I am still wearing a costume of Shirakabe Dozo today and support everyone~"
2013	all	205	1030	Kakitan	Wakayama Prefecture	JA Kihoku Kawakami	https://www.yurugp.jp//img/uploads/character/200/00001030.jpg	"""Kakitan"" has persimmons. The charm point is persimmons on the head and hips! Is it a good thing to take a photo of your buttocks? I'm trying hard to get everyone to know the delicious persimmons. Please support me again this year♪"
2013	all	206	72	Buko	Saitama	Yokoze Town	https://www.yurugp.jp//img/uploads/character/200/00000072.jpg	"Designed by master Rakugo Hayashiya Taira, a native of Chichibu, the motif is the Mt. Buko in the Chichibu region and the drum that is a symbol of the festival. When energizing, hold the bee and fully open the ""Docodon!!"" power."
2013	all	207	154	Cherry blossom	Miyagi Prefecture	Ogawara Town Tourist Products Association	https://www.yurugp.jp//img/uploads/character/200/00000154.jpg	Sightseeing RP character in Ogawara Town, Miyagi Prefecture Sakurakki♪ The head is a “flower” of a town flower, the face is a “swan” of a town bird, and the body is a “ume” of a town tree! It's a fairy that makes lucky flowers bloom! My hobbies are walking, exploring and eating ♪ Thank you everyone☆
2013	all	208	403	Had	Fukuoka Prefecture	Kitakyushu	https://www.yurugp.jp//img/uploads/character/200/00000403.jpg	"Kitakyushu environmental mascot character ""teita"". It was named for a low carbon society. The polar bear is my hometown in the Arctic. The nose and mouth are ""eco"" shaped. I'm doing my best to promote the environment in Kitakyushu! Please support us!"
2013	all	209	770	Asapee	Aichi Prefecture	Ozaki Asahi	https://www.yurugp.jp//img/uploads/character/200/00000770.jpg	"Born to have the city attach to the public and promote the city widely. The name has the meaning ""Owariasahi is happy"". I love playing around the park, walking, and caring for plants♪"
2013	all	210	1031	Yuririn (Yurihama town maiden character)	Tottori prefecture	Yurihama Town, Tohaku District, Tottori Prefecture	https://www.yurugp.jp//img/uploads/character/200/00001031.jpg	"It is a Hawaiian celestial maiden named after the place name ""Hawaii"" in Yurihama and the legend of celestial maiden. The 20th century pear's vivid green hair, a pear flower hair ornament, and a lei of the evening glory flower that appeared in the legend of the celestial maiden on her neck, and she wears a wave-shaped dress of the Sea of Japan."
2013	all	211	1032	39boy (Thank You Boy)	Osaka Prefecture	Custom Japan Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001032.jpg	This is Thank You Boy who loves vehicles. I especially love motorbikes ☆ Dance will be fun when music plays ♪ Thick lips and thick lips, crushing Hitomi. The stomach of Bread Bread is old man? There is also a rumor! Nice to meet you thank you boy☆
2013	all	212	228	Hitachi-chan	Ibaraki Prefecture	Hitachi Area 3 Mall Shopping District Activation Executive Committee	https://www.yurugp.jp//img/uploads/character/200/00000228.jpg	Hitachi 3 Mall shopping street mascot. Age 506 million years old. It features cool eyes and bright white teeth. Create a bond between people and the community with a healing beam. He is doing his best with his eyesight (from Meiji) as a super handsome guy in the world of Yuru Chara.
2013	all	213	1033	Yoppy Pippy	Tokushima	Yoshinogawa City Hall	https://www.yurugp.jp//img/uploads/character/200/00001033.jpg	I'm Yoppy, the girl next door is Pippy! A water fairy born from the clear stream of the Yoshino River! The character was from the Yoshinogawa Amusement Park, which was closed by the citizens of the prefecture, but I was able to get a job again at the Yoshinogawa City Hall! See facebook for our success!
2013	all	214	1034	The team is also fluffy	Akita	The team is also fluffy Akita Secretariat	https://www.yurugp.jp//img/uploads/character/200/00001034.jpg	"In order to convey the charm of Akita, the three Otenashi brothers, Yojiro, Tanpo Komachi-chan, and Nyajiro have joined together as ""the team is fluffy Akita!"" The parent of the team name is Mayu Ito, who is from Akita. I also serve as a cheering leader!"
2013	all	215	1035	IQ-kun	Tokyo	Insurance clinic	https://www.yurugp.jp//img/uploads/character/200/00001035.jpg	I came from the future of IQ (Ikukyu) 2109! ! It's moody, but I'm good at creating inspiring flashes from time to time. I definitely want to be in the top position this year! Everyone, cheer us up! !
2013	all	216	1036	"Ministop's ""Mimip"""	Chiba Prefecture	Ministop Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001036.jpg	"Ministop's ""Mimip"" loves to relax and relax. The feature is that you want to sit right away. A dream is to have people around the world take a break☆"
2013	all	217	1037	Tosakenpi	Kochi Prefecture	Harima Family Inc.	https://www.yurugp.jp//img/uploads/character/200/00001037.jpg	Tosakenpi from Tochi, Tosa. Originally from Harimayahashi, Tosa Inu loves Kochi's specialty potato kenpi. My buddy is Naruko who loves Yosakoi. I am also doing sightseeing PR characters for Kochi City. Please come to Kochi Prefecture and Harimaya Bridge!
2013	all	218	1038	Taimi	Mie Prefecture	Minamiise Town	https://www.yurugp.jp//img/uploads/character/200/00001038.jpg	The face is mandarin orange, the body is sea bream, the tummy is heart, and the pochette is made of cherry blossoms. !
2013	all	219	247	Cotberry	Tochigi Prefecture	Moka	https://www.yurugp.jp//img/uploads/character/200/00000247.jpg	This is a coterie from Moka, an idol in the fruit-based Yuru-chara world. Half of cotton papa (cotton) and strawberry mama (strawberry). I'm always working hard for my beloved local, Moka!
2013	all	220	1039	Pompon	Tokyo	Sompo Japan Nipponkoa Sunflower Life Insurance Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001039.jpg	I'm a pompom from Himawari Village! I like sunflowers and everyone's smiles♪ This is my second time to challenge the Yuru Chara Grand Prix! Pon tries hard to pull out the others! Only for raccoon dogs...
2013	all	222	1678	Izo-kun	Tokyo	Mag-isobert Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001678.jpg	"Izo-kun patrols the whole country day and night to increase the number of comfortable and highly insulated houses that are friendly to both people and the environment. A fairy of heat-insulating glass wool, the antenna on his head can quickly detect housing problems. My favorite habit is ""zozozo!"""
