year	category	rank	character_id	name	area	organization	image_url	name_english	area_english	organization_english
2016	all	48	362	しろいしみのりちゃん	（佐賀県）	白石町特産物PR推進協議会	https://www.yurugp.jp//img/uploads/character/200/00000362.jpg	Shiroi Minori-chan	(Saga Prefecture)	Shiraishi Town Special Product Promotion Council
2016	all	49	364	カパル	（埼玉県）	(公財）志木市文化スポーツ振興公社	https://www.yurugp.jp//img/uploads/character/200/00000364.jpg	Kapal	(Saitama)	(Public interest incorporated foundation) Shiki City Sports Promotion Corporation
2016	all	50	2620	カミスココくん	（茨城県）	神栖市役所	https://www.yurugp.jp//img/uploads/character/200/00002620.jpg	Kamisoko-kun	(Ibaraki Prefecture)	Kamisu City Hall
2016	all	51	3135	しこちゅ～	（愛媛県）	四国中央市	https://www.yurugp.jp//img/uploads/character/200/00003135.jpg	Shikochu	(Ehime Prefecture)	Shikokuchuo
2016	all	52	1933	たびぞう	（東京都）	株式会社エヌオーイー	https://www.yurugp.jp//img/uploads/character/200/00001933.jpg	Taboo	(Tokyo)	NEO Co., Ltd.
2016	all	53	1450	レスＱちゃん	（愛媛県）	株式会社日本エイジェント	https://www.yurugp.jp//img/uploads/character/200/00001450.jpg	Les Q-chan	(Ehime Prefecture)	Nippon Agent Co., Ltd.
2016	all	54	3058	きやまん＆きやまる	（佐賀県）	佐賀県基山町	https://www.yurugp.jp//img/uploads/character/200/00003058.jpg	Kiyaman & Kimaru	(Saga Prefecture)	Kiyama Town, Saga Prefecture
2016	all	55	2170	みちまるくん	（愛知県）	NEXCO中日本グループ	https://www.yurugp.jp//img/uploads/character/200/00002170.jpg	Michimaru-kun	(Aichi Prefecture)	NEXCO Central Japan Group
2016	all	56	3069	カテエネコ	（愛知県）	中部電力株式会社	https://www.yurugp.jp//img/uploads/character/200/00003069.jpg	Cat Cat	(Aichi Prefecture)	Chubu Electric Power Co., Inc.
2016	all	57	1024	きたひろ　まいピー	（北海道）	北広島商工会	https://www.yurugp.jp//img/uploads/character/200/00001024.jpg	Kitahiro Mai Pee	(Hokkaido)	Kitahiroshima Chamber of Commerce
2016	all	58	365	トコろん	（埼玉県）	所沢市役所	https://www.yurugp.jp//img/uploads/character/200/00000365.jpg	Tokoron	(Saitama)	Tokorozawa City Hall
2016	all	59	685	たわわちゃん	（京都府）	京都タワ－株式会社	https://www.yurugp.jp//img/uploads/character/200/00000685.jpg	Tawawa-chan	(Kyoto)	Kyoto Tower Co., Ltd.
2016	all	60	2634	ラビーちゃん	（東京都）	公益社団法人　全日本不動産協会	https://www.yurugp.jp//img/uploads/character/200/00002634.jpg	Rabbie	(Tokyo)	All Japan Real Estate Association
2016	all	61	2917	みつばちくん	（神奈川県）	三ッ輪産業株式会社	https://www.yurugp.jp//img/uploads/character/200/00002917.jpg	Mitsubachi-kun	(Kanagawa Prefecture)	Miwa Industry Co., Ltd.
2016	all	62	1931	そうにゃん	（神奈川県）	相模鉄道株式会社	https://www.yurugp.jp//img/uploads/character/200/00001931.jpg	That's right	(Kanagawa Prefecture)	Sagami Railway Co., Ltd.
2016	all	63	762	モッカくん	（福岡県）	大川市役所	https://www.yurugp.jp//img/uploads/character/200/00000762.jpg	Mokka	(Fukuoka Prefecture)	Okawa City Hall
2016	all	64	3103	イルミン	（京都府）	城陽市観光協会	https://www.yurugp.jp//img/uploads/character/200/00003103.jpg	Illumin	(Kyoto)	Joyo City Tourist Association
2016	all	65	1066	さつまるちゃん	（鹿児島県）	鹿児島県さつま町	https://www.yurugp.jp//img/uploads/character/200/00001066.jpg	Satsumaru-chan	(Kagoshima prefecture)	Satsuma Town, Kagoshima Prefecture
2016	all	66	423	ブラックジャンボール＆ジャンボ～ル三世	（富山県）	合同会社善商	https://www.yurugp.jp//img/uploads/character/200/00000423.jpg	Black Jumbo & Jumbo-Le III	(Toyama Prefecture)	Good company
2016	all	67	2228	ナラシド♪	（千葉県）	千葉県習志野市	https://www.yurugp.jp//img/uploads/character/200/00002228.jpg	Naraside♪	(Chiba Prefecture)	Narashino City, Chiba Prefecture
2016	all	68	2823	ミズミィー	（静岡県）	合同会社キャラエージェント	https://www.yurugp.jp//img/uploads/character/200/00002823.jpg	Mizumi	(Shizuoka Prefecture)	Joint company character agent
2016	all	69	1285	ベリーちゃん	（栃木県）	鹿沼市	https://www.yurugp.jp//img/uploads/character/200/00001285.jpg	Berry-chan	(Tochigi Prefecture)	Kanuma City
2016	all	70	2036	ぐんケンくん	（群馬県）	一般社団法人群馬県建設業協会	https://www.yurugp.jp//img/uploads/character/200/00002036.jpg	Gunken-kun	(Gunma Prefecture)	Gunma Construction Industry Association
2016	all	71	1884	ちよっぺん	（愛知県）	株式会社千代田不動産	https://www.yurugp.jp//img/uploads/character/200/00001884.jpg	Chiyopen	(Aichi Prefecture)	Chiyoda Real Estate Co., Ltd.
2016	all	72	873	なかはマン	（長野県）	信州なかがわハーフマラソン実行委員会	https://www.yurugp.jp//img/uploads/character/200/00000873.jpg	Naka Man	(Nagano Prefecture)	Shinshu Nakagawa Half Marathon Executive Committee
2016	all	73	2633	あじさいちゃん	（神奈川県）	神奈川県開成町	https://www.yurugp.jp//img/uploads/character/200/00002633.jpg	Hydrangea	(Kanagawa Prefecture)	Kaisei Town, Kanagawa Prefecture
2016	all	74	421	おおまぴょん	（長野県）	長野県大町市	https://www.yurugp.jp//img/uploads/character/200/00000421.jpg	Omapyon	(Nagano Prefecture)	Omachi City, Nagano Prefecture
2016	all	75	2935	サイ吉	（東京都）	共栄火災海上保険株式会社	https://www.yurugp.jp//img/uploads/character/200/00002935.jpg	Saikichi	(Tokyo)	Kyoei Fire & Marine Insurance Co., Ltd.
2016	all	76	2592	ポテくまくん	（埼玉県）	埼玉県秩父市	https://www.yurugp.jp//img/uploads/character/200/00002592.jpg	Pote bear	(Saitama)	Chichibu City, Saitama Prefecture
2016	all	77	1967	やかっぴー	（岡山県）	矢掛町	https://www.yurugp.jp//img/uploads/character/200/00001967.jpg	Yakappy	(Okayama Prefecture)	Yakage Town
2016	all	78	1868	なかのん	（新潟県）	中之島観光協会	https://www.yurugp.jp//img/uploads/character/200/00001868.jpg	Nakanon	(Niigata Prefecture)	Nakanoshima Tourism Association
2016	all	79	2121	ばら菜	（岐阜県）	神戸町「ごうどちょう」	https://www.yurugp.jp//img/uploads/character/200/00002121.jpg	Roses	(Gifu Prefecture)	Kobe Town “Godocho”
2016	all	80	3280	ワクドキリン	（福岡県）	株式会社サンマーク　ナッセ編集部	https://www.yurugp.jp//img/uploads/character/200/00003280.jpg	Giraffe	(Fukuoka Prefecture)	Sunmark Nasse editorial department
2016	all	81	963	ともなりくん	（栃木県）	栃木県矢板市	https://www.yurugp.jp//img/uploads/character/200/00000963.jpg	Tomonari-kun	(Tochigi Prefecture)	Yaita City, Tochigi Prefecture
2016	all	82	3442	ぱんジャくん	（愛媛県）	ＪＡバンクえひめ（愛媛県下ＪＡ／県信連）	https://www.yurugp.jp//img/uploads/character/200/00003442.jpg	Panja-kun	(Ehime Prefecture)	JA Bank Ehime (JA in Ehime Prefecture/Shinren Prefecture)
2016	all	83	877	福井市宣伝隊長「朝倉ゆめまる」	（福井県）	福井市	https://www.yurugp.jp//img/uploads/character/200/00000877.jpg	"Fukui City Advertising Captain ""Yumemaru Asakura"""	(Fukui Prefecture)	Fukui City
2016	all	84	2364	ラブちゃん	（香川県）	株式会社吉田石油店	https://www.yurugp.jp//img/uploads/character/200/00002364.jpg	Love-chan	(Kagawa Prefecture)	Yoshida Oil Store Co., Ltd.
2016	all	85	3445	花巻温泉公式キャラクター　フクロー	（岩手県）	花巻温泉株式会社	https://www.yurugp.jp//img/uploads/character/200/00003445.jpg	Hanamaki Onsen official character Fukurou	(Iwate Prefecture)	Hanamaki Onsen Co., Ltd.
2016	all	86	404	らとちゃん	（島根県）	大田市	https://www.yurugp.jp//img/uploads/character/200/00000404.jpg	Rato-chan	(Shimane Prefecture)	Ota City
2016	all	87	2204	ソラトくん	（愛媛県）	太陽石油株式会社	https://www.yurugp.jp//img/uploads/character/200/00002204.jpg	Sorato-kun	(Ehime Prefecture)	Taiyo Oil Co., Ltd.
2016	all	88	1012	ヴィクトワール・シュヴァルブラン・村男Ⅲ世	（長野県）	白馬村	https://www.yurugp.jp//img/uploads/character/200/00001012.jpg	Victoire, Cheval Blanc, Murao III	(Nagano Prefecture)	Hakuba Village
2016	all	89	378	桐生市マスコットキャラクター「キノピー」	（群馬県）	桐生市	https://www.yurugp.jp//img/uploads/character/200/00000378.jpg	"Kiryu city mascot character ""Kinopie"""	(Gunma Prefecture)	Kiryu
2016	all	90	2182	はっさくん	（広島県）	因島商工会議所	https://www.yurugp.jp//img/uploads/character/200/00002182.jpg	Hassakun	(Hiroshima Prefecture)	Innoshima Chamber of Commerce
2016	all	91	381	幸手市マスコットキャラクター「さっちゃん」	（埼玉県）	幸手市	https://www.yurugp.jp//img/uploads/character/200/00000381.jpg	"Satte City mascot character ""Sacchi"""	(Saitama)	Satte City
2016	all	92	1490	美郷のミズモ	（秋田県）	秋田県　美郷町	https://www.yurugp.jp//img/uploads/character/200/00001490.jpg	Misato Mizumo	(Akita)	Misato Town, Akita Prefecture
2016	all	93	1016	ざおうさま	（宮城県）	宮城県蔵王町	https://www.yurugp.jp//img/uploads/character/200/00001016.jpg	Mr. Zao	(Miyagi Prefecture)	Zao Town, Miyagi Prefecture
2016	all	94	3139	商大くん	（北海道）	国立大学法人　小樽商科大学	https://www.yurugp.jp//img/uploads/character/200/00003139.jpg	Shodai-kun	(Hokkaido)	National University Corporation 　Otaru University of Commerce
2016	all	95	577	い～にゃん	（島根県）	島根県飯南町	https://www.yurugp.jp//img/uploads/character/200/00000577.jpg	I'm Nyan	(Shimane Prefecture)	Iinan Town, Shimane Prefecture
2016	all	96	2374	さんりぃ・みみりぃ	（静岡県）	ＪＡなんすん	https://www.yurugp.jp//img/uploads/character/200/00002374.jpg	Sanryi, Mimorii	(Shizuoka Prefecture)	JA Nansun
2016	all	97	2111	角煮まんじゅうちゃん	（長崎県）	岩崎本舗	https://www.yurugp.jp//img/uploads/character/200/00002111.jpg	Kakuni Manju-chan	(Nagasaki Prefecture)	Iwasaki Honpo
2016	all	98	1056	タッチーくん	（神奈川県）	横浜市栄区	https://www.yurugp.jp//img/uploads/character/200/00001056.jpg	Touch-kun	(Kanagawa Prefecture)	Sakae Ward, Yokohama City
2016	all	99	2804	コジ坊	（栃木県）	株式会社コジマ	https://www.yurugp.jp//img/uploads/character/200/00002804.jpg	Kojibo	(Tochigi Prefecture)	Kojima Co., Ltd.
2016	all	100	2884	あらいぐんまちゃん。	（群馬県）	YU-Mエンターテインメント	https://www.yurugp.jp//img/uploads/character/200/00002884.jpg	Arai Gunma-chan.	(Gunma Prefecture)	YU-M Entertainment
2016	all	101	1046	あつお	（静岡県）	熱海温泉ホテル旅館協同組合	https://www.yurugp.jp//img/uploads/character/200/00001046.jpg	Atsuo	(Shizuoka Prefecture)	Atami Onsen Hotel Inn Cooperative
2016	all	102	1009	くるっぱ（久留米市イメージキャラクター）	（福岡県）	久留米市	https://www.yurugp.jp//img/uploads/character/200/00001009.jpg	Kuruppa (Kurume City Image Character)	(Fukuoka Prefecture)	Kurume
2016	all	103	3236	ララピー	（大阪府）	株式会社ライフコーポレーション	https://www.yurugp.jp//img/uploads/character/200/00003236.jpg	Lalapie	(Osaka Prefecture)	Life Corporation Co., Ltd.
2016	all	104	1029	一生犬鳴！イヌナキン！	（大阪府）	泉佐野市	https://www.yurugp.jp//img/uploads/character/200/00001029.jpg	A dog cry for a lifetime! Inunakin!	(Osaka Prefecture)	Izumisano
2016	all	105	1999	しっくい丸	（東京都）	関西ペイント株式会社	https://www.yurugp.jp//img/uploads/character/200/00001999.jpg	Plaster circle	(Tokyo)	Kansai Paint Co., Ltd.
2016	all	106	1482	まにぞう	（岡山県）	岡山県真庭市	https://www.yurugp.jp//img/uploads/character/200/00001482.jpg	Manizo	(Okayama Prefecture)	Maniwa City, Okayama Prefecture
2016	all	107	3203	伊達にゃんよ	（愛媛県）	宇和島市観光協会	https://www.yurugp.jp//img/uploads/character/200/00003203.jpg	Date Nyan	(Ehime Prefecture)	Uwajima City Tourism Association
2016	all	108	474	熊野町観光大使　ふでりん	（広島県）	熊野町	https://www.yurugp.jp//img/uploads/character/200/00000474.jpg	Kumano Town Tourism Ambassador Fuderin	(Hiroshima Prefecture)	Kumano Town
2016	all	109	603	キラリン＆ピッカ	（富山県）	滑川市役所	https://www.yurugp.jp//img/uploads/character/200/00000603.jpg	Kirarin & Picker	(Toyama Prefecture)	Namegawa City Hall
2016	all	110	2700	今川さん	（静岡県）	特定非営利活動法人 今川さん製作委員会	https://www.yurugp.jp//img/uploads/character/200/00002700.jpg	Imagawa	(Shizuoka Prefecture)	Mr. Imagawa Production Committee
2016	all	111	2648	まもるくん・かこみちゃん	（群馬県）	マチダコーポレーション株式会社	https://www.yurugp.jp//img/uploads/character/200/00002648.jpg	Mamoru-kun/Kakomi-chan	(Gunma Prefecture)	Machida Corporation
2016	all	112	2881	やべーべや	（北海道）	北海道弁やべーべや	https://www.yurugp.jp//img/uploads/character/200/00002881.jpg	Yabebeya	(Hokkaido)	Hokkaido Benjabeya
2016	all	113	473	ローラ	（広島県）	福山市	https://www.yurugp.jp//img/uploads/character/200/00000473.jpg	roller	(Hiroshima Prefecture)	Fukuyama City
2016	all	114	3182	ふタコ	（埼玉県）	蕨商工会議所	https://www.yurugp.jp//img/uploads/character/200/00003182.jpg	Octopus	(Saitama)	Warabi Chamber of Commerce
2016	all	115	2350	あーなちゃん	（香川県）	あなぶきグループ	https://www.yurugp.jp//img/uploads/character/200/00002350.jpg	A-chan	(Kagawa Prefecture)	Anabuki Group
2016	all	116	1114	つるゴン	（埼玉県）	埼玉県 鶴ヶ島市	https://www.yurugp.jp//img/uploads/character/200/00001114.jpg	Tsurugon	(Saitama)	Tsurugashima City, Saitama Prefecture
2016	all	117	1365	パタ崎さん	（宮城県）	宮城県大崎市	https://www.yurugp.jp//img/uploads/character/200/00001365.jpg	Patasaki	(Miyagi Prefecture)	Osaki City, Miyagi Prefecture
2016	all	118	2439	レオパリスくん	（東京都）	株式会社レオパレス21	https://www.yurugp.jp//img/uploads/character/200/00002439.jpg	Leopalis	(Tokyo)	Leopalace 21 Co., Ltd.
2016	all	119	2611	アバちゃん	（長崎県）	一般財団法人長崎ロープウェイ・水族館	https://www.yurugp.jp//img/uploads/character/200/00002611.jpg	Abba	(Nagasaki Prefecture)	Nagasaki Ropeway/Aquarium
2016	all	120	408	チェリン	（山形県）	寒河江市観光キャンペーン推進協議会	https://www.yurugp.jp//img/uploads/character/200/00000408.jpg	Cellin	(Yamagata Prefecture)	Sagae City Tourism Campaign Promotion Council
2016	all	121	1305	トラリピくん	（東京都）	株式会社マネースクウェア・ジャパン	https://www.yurugp.jp//img/uploads/character/200/00001305.jpg	Toralipi-kun	(Tokyo)	Money Square Japan Co., Ltd.
2016	all	122	2564	文ちゃん	（徳島県）	文化の森スクール	https://www.yurugp.jp//img/uploads/character/200/00002564.jpg	Sentence	(Tokushima)	Bunka no Mori School
2016	all	123	357	アルクマ（長野県PRキャラクター）	（長野県）	長野県	https://www.yurugp.jp//img/uploads/character/200/00000357.jpg	Arcuma (Nagano Prefecture PR character)	(Nagano Prefecture)	Nagano Prefecture
2016	all	124	1001	松姫マッピー	（東京都）	八王子商工会議所　女性経営者の会・シルクレイズ	https://www.yurugp.jp//img/uploads/character/200/00001001.jpg	Matsuhime Mappy	(Tokyo)	Hachioji Chamber of Commerce and Women's Association, Silk Rays
2016	all	125	2313	たび丸	（滋賀県）	滋賀県草津市	https://www.yurugp.jp//img/uploads/character/200/00002313.jpg	Tabimaru	(Shiga Prefecture)	Kusatsu City, Shiga Prefecture
2016	all	126	3101	うちっちー	（静岡県）	伊豆･三津シーパラダイス	https://www.yurugp.jp//img/uploads/character/200/00003101.jpg	Uchicchi	(Shizuoka Prefecture)	Izu/Mitsu Sea Paradise
2016	all	127	3301	レデイちゃん	（愛媛県）	株式会社レデイ薬局	https://www.yurugp.jp//img/uploads/character/200/00003301.jpg	Lady	(Ehime Prefecture)	Lady Pharmacy Co., Ltd.
2016	all	128	96	ころう君	（熊本県）	熊本県	https://www.yurugp.jp//img/uploads/character/200/00000096.jpg	Koro-kun	(Kumamoto Prefecture)	Kumamoto Prefecture
2016	all	129	2476	ごーたん	（三重県）	多度グリーンファーム	https://www.yurugp.jp//img/uploads/character/200/00002476.jpg	Gotan	(Mie Prefecture)	Tado Green Farm
2016	all	130	3384	コメ助	（東京都）	公明党	https://www.yurugp.jp//img/uploads/character/200/00003384.jpg	Rice assist	(Tokyo)	Komeito
2016	all	131	1897	イタメくん	（東京都）	株式会社ニチレイフーズ	https://www.yurugp.jp//img/uploads/character/200/00001897.jpg	Itame	(Tokyo)	Nichirei Foods Co., Ltd.
